#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
3733739	203228	4170	128456	110338	-	-	C9orf72	MCL1	ALSFTD|FTDALS	BCL2L3|EAT|MCL1-ES|MCL1L|MCL1S|Mcl-1|TM|bcl2-L-3|mcl1/EAT	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733740	203228	1719	128456	108065	-	-	C9orf72	DHFR	ALSFTD|FTDALS	DHFRP1|DYR	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733741	203228	23195	128456	116804	-	RP1-122O8.1	C9orf72	MDN1	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733742	203228	10273	128456	115563	-	LA16c-313D11.6	C9orf72	STUB1	ALSFTD|FTDALS	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733743	203228	2314	128456	108603	-	-	C9orf72	FLII	ALSFTD|FTDALS	FLI|FLIL|Fli1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733744	203228	11218	128456	116387	-	-	C9orf72	DDX20	ALSFTD|FTDALS	DP103|GEMIN3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733745	203228	25793	128456	117326	-	LL22NC03-28H9.2	C9orf72	FBXO7	ALSFTD|FTDALS	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733746	203228	3107	128456	109352	-	XXbac-BCX101P6.2	C9orf72	HLA-C	ALSFTD|FTDALS	D6S204|HLA-JY3|HLC-C|PSORS1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733747	203228	56926	128456	121253	-	-	C9orf72	NCLN	ALSFTD|FTDALS	NET59	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733748	203228	9997	128456	115317	-	-	C9orf72	SCO2	ALSFTD|FTDALS	CEMCOX1|MYP6|SCO1L	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733749	203228	30968	128456	119062	-	HSPC108	C9orf72	STOML2	ALSFTD|FTDALS	SLP-2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733750	203228	60496	128456	121927	-	CGI-80	C9orf72	AASDHPPT	ALSFTD|FTDALS	AASD-PPT|LYS2|LYS5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733751	203228	25994	128456	117472	-	HSPC010	C9orf72	HIGD1A	ALSFTD|FTDALS	HIG1|RCF1a	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733752	203228	51170	128456	119349	-	PSEC0029	C9orf72	HSD17B11	ALSFTD|FTDALS	17-BETA-HSD11|17-BETA-HSDXI|17BHSD11|DHRS8|PAN1B|RETSDR2|SDR16C2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733753	203228	29894	128456	118946	-	-	C9orf72	CPSF1	ALSFTD|FTDALS	CPSF160|HSU37012|P/cl.18	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733754	203228	23450	128456	117016	-	-	C9orf72	SF3B3	ALSFTD|FTDALS	RSE1|SAP130|SF3b130|STAF130	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733755	203228	58485	128456	121815	-	-	C9orf72	TRAPPC1	ALSFTD|FTDALS	BET5|MUM2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733756	203228	10245	128456	115539	-	JM3	C9orf72	TIMM17B	ALSFTD|FTDALS	DXS9822|TIM17B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733757	203228	337867	128456	130617	-	RP11-178C10.1	C9orf72	UBAC2	ALSFTD|FTDALS	PHGDHL1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733758	203228	57448	128456	121521	-	-	C9orf72	BIRC6	ALSFTD|FTDALS	APOLLON|BRUCE	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733759	203228	93436	128456	125026	-	-	C9orf72	ARMC6	ALSFTD|FTDALS	R30923_1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733760	203228	9646	128456	115004	-	-	C9orf72	CTR9	ALSFTD|FTDALS	SH2BP1|TSBP|p150|p150TSP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733761	203228	871	128456	107318	-	PIG14	C9orf72	SERPINH1	ALSFTD|FTDALS	AsTP3|CBP1|CBP2|HSP47|OI10|PPROM|RA-A47|SERPINH2|gp46	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733762	203228	3032	128456	109282	-	MSTP029	C9orf72	HADHB	ALSFTD|FTDALS	ECHB|MTPB|TP-BETA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733763	203228	1477	128456	107859	-	RP5-1167H4.1	C9orf72	CSTF1	ALSFTD|FTDALS	CstF-50|CstFp50	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733764	203228	7372	128456	113218	-	OK/SW-cl.21	C9orf72	UMPS	ALSFTD|FTDALS	OPRT	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733765	203228	23198	128456	116807	-	-	C9orf72	PSME4	ALSFTD|FTDALS	PA200	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733766	203228	55862	128456	120964	-	RP3-351K20.2	C9orf72	ECHDC1	ALSFTD|FTDALS	HEL-S-76|MMCD|dJ351K20.2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733767	203228	5691	128456	111664	-	-	C9orf72	PSMB3	ALSFTD|FTDALS	HC10-II	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733768	203228	55832	128456	120937	-	-	C9orf72	CAND1	ALSFTD|FTDALS	TIP120|TIP120A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733769	203228	10916	128456	116121	-	RP1-14O9.1	C9orf72	MAGED2	ALSFTD|FTDALS	11B6|BCG-1|BCG1|HCA10|MAGE-D2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733770	203228	54732	128456	120115	-	-	C9orf72	TMED9	ALSFTD|FTDALS	GMP25|HSGP25L2G|p25	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733771	203228	1595	128456	107967	-	-	C9orf72	CYP51A1	ALSFTD|FTDALS	CP51|CYP51|CYPL1|LDM|P450-14DM|P450L1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733772	203228	23511	128456	117058	-	RP11-167N5.2	C9orf72	NUP188	ALSFTD|FTDALS	KIAA0169|hNup188	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733773	203228	7203	128456	113054	-	RP11-443G18.6	C9orf72	CCT3	ALSFTD|FTDALS	CCT-gamma|CCTG|PIG48|TCP-1-gamma|TRIC5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733774	203228	9631	128456	114990	-	-	C9orf72	NUP155	ALSFTD|FTDALS	ATFB15|N155	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733775	203228	5496	128456	111491	-	-	C9orf72	PPM1G	ALSFTD|FTDALS	PP2CG|PP2CGAMMA|PPP2CG	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733776	203228	23310	128456	116902	-	-	C9orf72	NCAPD3	ALSFTD|FTDALS	CAP-D3|CAPD3|hCAP-D3|hHCP-6|hcp-6	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733777	203228	9894	128456	115223	-	-	C9orf72	TELO2	ALSFTD|FTDALS	CLK2|TEL2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733778	203228	2730	128456	108992	-	RP4-561L24.2	C9orf72	GCLM	ALSFTD|FTDALS	GLCLR	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733779	203228	9903	128456	115232	-	-	C9orf72	KLHL21	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733780	203228	54623	128456	120081	-	-	C9orf72	PAF1	ALSFTD|FTDALS	F23149_1|PD2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733781	203228	4609	128456	110694	-	-	C9orf72	MYC	ALSFTD|FTDALS	MRTL|MYCC|bHLHe39|c-Myc	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733782	203228	24148	128456	117298	-	-	C9orf72	PRPF6	ALSFTD|FTDALS	ANT-1|ANT1|C20orf14|Prp6|RP60|SNRNP102|TOM|U5-102K|hPrp6	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733783	203228	23761	128456	117262	-	RP5-858B16.2	C9orf72	PISD	ALSFTD|FTDALS	DJ858B16|PSD|PSDC|PSSC|dJ858B16.2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733784	203228	550	128456	107031	-	-	C9orf72	AUP1	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733785	203228	80232	128456	123195	-	PRO0852	C9orf72	WDR26	ALSFTD|FTDALS	CDW2|GID7|MIP2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733786	203228	57187	128456	121436	-	RP5-1189B24.5	C9orf72	THOC2	ALSFTD|FTDALS	CXorf3|THO2|dJ506G2.1|hTREX120	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733787	203228	8935	128456	114448	-	-	C9orf72	SKAP2	ALSFTD|FTDALS	PRAP|RA70|SAPS|SCAP2|SKAP-HOM|SKAP55R	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733788	203228	5710	128456	111683	-	RP11-126K1.1	C9orf72	PSMD4	ALSFTD|FTDALS	AF|AF-1|ASF|MCB1|Rpn10|S5A|pUB-R5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733789	203228	5530	128456	111522	-	-	C9orf72	PPP3CA	ALSFTD|FTDALS	CALN|CALNA|CALNA1|CCN1|CNA1|PPP2B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733790	203228	5532	128456	111524	-	RP11-345K20.1	C9orf72	PPP3CB	ALSFTD|FTDALS	CALNA2|CALNB|CNA2|PP2Bbeta	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733791	203228	81502	128456	123505	-	RP3-324O17.6	C9orf72	HM13	ALSFTD|FTDALS	H13|IMP1|IMPAS|IMPAS-1|MSTP086|PSENL3|PSL3|SPP|SPPL1|dJ324O17.1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733792	203228	8473	128456	114049	-	-	C9orf72	OGT	ALSFTD|FTDALS	HRNT1|O-GLCNAC	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733793	203228	3959	128456	110150	-	-	C9orf72	LGALS3BP	ALSFTD|FTDALS	90K|BTBD17B|CyCAP|M2BP|MAC-2-BP|TANGO10B|gp90	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733794	203228	6734	128456	112612	-	-	C9orf72	SRPR	ALSFTD|FTDALS	DP|Sralpha	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733795	203228	9212	128456	114646	-	-	C9orf72	AURKB	ALSFTD|FTDALS	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733796	203228	6173	128456	112092	-	RP1-164F3.1	C9orf72	RPL36A	ALSFTD|FTDALS	L36A|L44L|MIG6|RPL44	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733797	203228	100529097	128456	1529367	-	-	C9orf72	RPL36A-HNRNPH2	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733798	203228	6166	128456	112085	-	-	C9orf72	RPL36AL	ALSFTD|FTDALS	RPL36A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733799	203228	10113	128456	115419	-	-	C9orf72	PREB	ALSFTD|FTDALS	SEC12	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733800	203228	56886	128456	121217	-	-	C9orf72	UGGT1	ALSFTD|FTDALS	HUGT1|UGCGL1|UGT1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733801	203228	5198	128456	111221	-	-	C9orf72	PFAS	ALSFTD|FTDALS	FGAMS|FGAR-AT|FGARAT|PURL	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733802	203228	30849	128456	119059	-	-	C9orf72	PIK3R4	ALSFTD|FTDALS	VPS15|p150	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733803	203228	29796	128456	118920	-	HSPC119	C9orf72	UQCR10	ALSFTD|FTDALS	HSPC051|HSPC151|QCR9|UCCR7.2|UCRC	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733804	203228	5520	128456	111512	-	-	C9orf72	PPP2R2A	ALSFTD|FTDALS	B55A|B55ALPHA|PR52A|PR55A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733805	203228	1020	128456	107455	-	-	C9orf72	CDK5	ALSFTD|FTDALS	PSSALRE	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733806	203228	10135	128456	115438	-	-	C9orf72	NAMPT	ALSFTD|FTDALS	1110035O14Rik|PBEF|PBEF1|VF|VISFATIN	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733807	203228	79971	128456	123038	-	RP11-518D3.2	C9orf72	WLS	ALSFTD|FTDALS	C1orf139|EVI|GPR177|MRP|mig-14	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733808	203228	10980	128456	116176	-	-	C9orf72	COPS6	ALSFTD|FTDALS	CSN6|MOV34-34KD	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733809	203228	1639	128456	108007	-	-	C9orf72	DCTN1	ALSFTD|FTDALS	DAP-150|DP-150|P135	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733810	203228	6142	128456	112062	-	-	C9orf72	RPL18A	ALSFTD|FTDALS	L18A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733811	203228	8655	128456	114206	-	-	C9orf72	DYNLL1	ALSFTD|FTDALS	DLC1|DLC8|DNCL1|DNCLC1|LC8|LC8a|PIN|hdlc1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733812	203228	25804	128456	117336	-	-	C9orf72	LSM4	ALSFTD|FTDALS	GRP|YER112W	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733813	203228	4676	128456	110757	-	-	C9orf72	NAP1L4	ALSFTD|FTDALS	NAP1L4b|NAP2|NAP2L|hNAP2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733814	203228	84188	128456	123936	-	UNQ2423/PRO4981	C9orf72	FAR1	ALSFTD|FTDALS	MLSTD2|SDR10E1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733815	203228	9319	128456	114730	-	-	C9orf72	TRIP13	ALSFTD|FTDALS	16E1BP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733816	203228	51504	128456	119576	-	AD-001	C9orf72	TRMT112	ALSFTD|FTDALS	HSPC152|HSPC170|TRM112|TRMT11-2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733817	203228	8453	128456	114031	-	RP11-297A16.3	C9orf72	CUL2	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733818	203228	6164	128456	112083	-	-	C9orf72	RPL34	ALSFTD|FTDALS	L34	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733819	203228	54938	128456	120278	-	-	C9orf72	SARS2	ALSFTD|FTDALS	SARS|SARSM|SERS|SYS|SerRS|SerRSmt|mtSerRS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733820	203228	171586	128456	128149	-	-	C9orf72	ABHD3	ALSFTD|FTDALS	LABH3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733821	203228	6059	128456	111986	-	OK/SW-cl.40	C9orf72	ABCE1	ALSFTD|FTDALS	ABC38|OABP|RLI|RNASEL1|RNASELI|RNS4I	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733822	203228	55746	128456	120864	-	RP5-1068B5.4	C9orf72	NUP133	ALSFTD|FTDALS	hNUP133	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733823	203228	372	128456	106867	-	-	C9orf72	ARCN1	ALSFTD|FTDALS	COPD	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733824	203228	8624	128456	114179	-	-	C9orf72	PSMG1	ALSFTD|FTDALS	C21LRP|DSCR2|LRPC21|PAC-1|PAC1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733825	203228	6319	128456	112225	-	PRO1933	C9orf72	SCD	ALSFTD|FTDALS	FADS5|MSTP008|SCD1|SCDOS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733826	203228	10885	128456	116092	-	RP4-776P7.1	C9orf72	WDR3	ALSFTD|FTDALS	DIP2|UTP12	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733827	203228	830	128456	107280	-	-	C9orf72	CAPZA2	ALSFTD|FTDALS	CAPPA2|CAPZ	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733828	203228	54968	128456	120305	-	-	C9orf72	TMEM70	ALSFTD|FTDALS	MC5DN2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733829	203228	6122	128456	112042	-	OK/SW-cl.32	C9orf72	RPL3	ALSFTD|FTDALS	ASC-1|L3|TARBP-B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733830	203228	170261	128456	127997	-	-	C9orf72	ZCCHC12	ALSFTD|FTDALS	PNMA7A|SIZN|SIZN1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733831	203228	10556	128456	115807	-	RP11-320F15.1	C9orf72	RPP30	ALSFTD|FTDALS	TSG15	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733832	203228	7415	128456	113258	-	-	C9orf72	VCP	ALSFTD|FTDALS	ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733833	203228	79892	128456	122976	-	-	C9orf72	MCMBP	ALSFTD|FTDALS	C10orf119|MCM-BP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733834	203228	7249	128456	113100	-	-	C9orf72	TSC2	ALSFTD|FTDALS	LAM|PPP1R160|TSC4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733835	203228	79921	128456	122998	-	GHc-857G6.2	C9orf72	TCEAL4	ALSFTD|FTDALS	NPD017|WEX7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733836	203228	2181	128456	108477	-	-	C9orf72	ACSL3	ALSFTD|FTDALS	ACS3|FACL3|PRO2194	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733837	203228	51520	128456	119584	-	-	C9orf72	LARS	ALSFTD|FTDALS	HSPC192|ILFS1|LARS1|LEURS|LEUS|LFIS|LRS|PIG44|RNTLS|hr025Cl	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733838	203228	1642	128456	108009	-	-	C9orf72	DDB1	ALSFTD|FTDALS	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733839	203228	84709	128456	124220	-	GS3582	C9orf72	MGARP	ALSFTD|FTDALS	C4orf49|CESP-1|HUMMR|OSAP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733840	203228	81570	128456	123531	-	-	C9orf72	CLPB	ALSFTD|FTDALS	HSP78|SKD3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733841	203228	54680	128456	120099	-	-	C9orf72	ZNHIT6	ALSFTD|FTDALS	BCD1|C1orf181|NY-BR-75	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733842	203228	5931	128456	111866	-	RP11-716A19.5	C9orf72	RBBP7	ALSFTD|FTDALS	RbAp46	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3733843	203228	55621	128456	120760	-	-	C9orf72	TRMT1	ALSFTD|FTDALS	TRM1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
